001	 0.398602724075317
002	 0.179501175880432
003	 0
004	 0
005	 0
006	 0
007	 0
008	 0
009	 0.393653094768524
010	 0
011	 0
012	 0
013	 0.237604007124901
014	 0
015	 0
016	 0.32059371471405
017	 0
018	 0
019	 0
020	 0
021	 0
022	 0.292162090539932
023	 0.294669419527054
024	 0.347177714109421
025	 0.341097205877304
026	 0
027	 0
028	 0
029	 0
030	 0
031	 0.293347805738449
032	 0.315127968788147
033	 0.31381893157959
034	 0.361291527748108
035	 0.330256015062332
036	 0.316212803125381
037	 0
038	 0
039	 0
040	 0.287453919649124
041	 0.269575744867325
042	 0.305298030376434
043	 0.306864351034164
044	 0.331356674432755
045	 0.281692177057266
046	 0
047	 0
048	 0
049	 0.248199969530106
050	 0.290556371212006
051	 0.317319452762604
052	 0
053	 0.32007047533989
054	 0.299534887075424
055	 0.368564188480377
056	 0
057	 0
058	 0.270806550979614
059	 0.294711172580719
060	 0
061	 0.276520878076553
062	 0.315594434738159
063	 0
064	 0
065	 0.305808305740356
066	 0
067	 0.238114818930626
068	 0.261752009391785
069	 0.303148984909058
070	 0.340769022703171
071	 0.228249743580818
072	 0
073	 0
074	 0
075	 0
076	 0
077	 0.233906686306
078	 0.212368339300156
079	 0
080	 0
081	 0
082	 0
083	 0
084	 0
085	 0
086	 0
087	 0.22902724146843
088	 0.235219970345497
089	 0.272090673446655
090	 0.246312513947487
091	 0.277992337942123
092	 0.286715507507324
093	 0
094	 0.199815303087234
095	 0.181178629398346
096	 0.267783284187317
097	 0.241085767745972
098	 0
099	 0
100	 0
101	 0
102	 0
103	 0.220128148794174
104	 0.267418563365936
105	 0
106	 0.258038848638535
107	 0.264197081327438
108	 0
109	 0
110	 0
111	 0
112	 0
113	 0
114	 0.273804157972336
115	 0.306805551052094
116	 0
117	 0
118	 0
119	 0
120	 0
121	 0.219575583934784
122	 0.256971389055252
123	 0
124	 0.285353362560272
125	 0
126	 0.275997996330261
127	 0.268289804458618
128	 0.24367356300354
129	 0
130	 0
131	 0
132	 0.265827417373657
133	 0
134	 0.306576132774353
135	 0.293716251850128
136	 0
137	 0.261530935764313
138	 0
139	 0
140	 0
141	 0.277367681264877
142	 0
143	 0
144	 0
145	 0.288096189498901
146	 0
147	 0
148	 0
149	 0
150	 0
151	 0
152	 0
153	 0
154	 0
155	 0
156	 0
157	 0
158	 0
159	 0
160	 0
161	 0.228792652487755
162	 0
163	 0
164	 0.218068569898605
165	 0
166	 0
167	 0.200363710522652
168	 0
169	 0
170	 0
171	 0
172	 0.247538790106773
173	 0.194562882184982
174	 0
175	 0
176	 0
177	 0
178	 0
179	 0
180	 0
181	 0
182	 0
183	 0
184	 0
185	 0
186	 0
187	 0
188	 0.141142249107361
189	 0
190	 0
191	 0
192	 0
193	 0
194	 0
195	 0
196	 0
197	 0
198	 0
199	 0
200	 0
201	 0
202	 0
203	 0
204	 0
205	 0.194638878107071
206	 0
207	 0.154206901788712
208	 0.154178589582443
209	 0
210	 0
211	 0
212	 0
213	 0
214	 0
215	 0
216	 0
217	 0.204825162887573
218	 0
219	 0
220	 0
221	 0
222	 0.181859001517296
223	 0
224	 0
225	 0
226	 0.162802264094353
227	 0
228	 0
229	 0
230	 0
231	 0.194857522845268
232	 0
233	 0
234	 0
235	 0
236	 0
237	 0
238	 0
239	 0
240	 0.186070218682289
241	 0
242	 0
243	 0.179397568106651
244	 0.148527830839157
245	 0.183615922927856
246	 0.156138136982918
247	 0.222110971808434
248	 0.209338828921318
249	 0.189237788319588
250	 0
251	 0.174004316329956
252	 0.181307688355446
253	 0.182696208357811
254	 0
255	 0
256	 0.222503677010536
257	 0
258	 0.176121234893799
259	 0.179763585329056
260	 0
261	 0
262	 0.161157324910164
263	 0.222299411892891
264	 0
265	 0
266	 0.207443192601204
267	 0
268	 0
269	 0
270	 0.159647956490517
271	 0
272	 0
273	 0
274	 0
275	 0.18443900346756
276	 0.176127180457115
277	 0.184584721922874
278	 0
279	 0.171902135014534
280	 0.169763311743736
281	 0.163736402988434
282	 0
283	 0
284	 0.204900398850441
285	 0.183752134442329
286	 0.178245455026627
287	 0
288	 0.189302399754524
289	 0.213133797049522
290	 0
291	 0
292	 0
293	 0
294	 0
295	 0
296	 0.170319259166718
297	 0.208146929740906
298	 0.174827069044113
299	 0.162500247359276
300	 0
301	 0
302	 0.148739695549011
303	 0
304	 0
305	 0.176445215940475
306	 0
307	 0
308	 0
309	 0
310	 0
311	 0.163915067911148
312	 0.186955630779266
313	 0.184663057327271
314	 0
315	 0
316	 0
317	 0
318	 0
319	 0
320	 0.192245319485664
321	 0
322	 0
323	 0
324	 0
325	 0
326	 0
327	 0
328	 0.155995756387711
329	 0.173736482858658
330	 0.174993202090263
331	 0.189907178282738
332	 0.194598481059074
333	 0.197928801178932
334	 0
335	 0
336	 0.185720682144165
337	 0.160638779401779
338	 0.181129813194275
339	 0.195668667554855
340	 0
341	 0
342	 0.133528709411621
343	 0.164642915129662
344	 0
345	 0
346	 0.170916512608528
347	 0.167933255434036
348	 0.187361642718315
349	 0.174473136663437
350	 0
351	 0
352	 0
353	 0
354	 0
355	 0.179027572274208
356	 0.187261044979095
357	 0.183007597923279
358	 0.230310499668121
359	 0.18432791531086
360	 0
361	 0.162610933184624
362	 0
363	 0
364	 0.162956207990646
365	 0.160241335630417
